0	-9047.08
1	-9047.08
2	-9047.08
3	-9047.08
4	-9047.08
5	-9047.08
6	-9047.08
7	-9047.08
8	-9051.89
9	-9055.64
10	-9079.28
11	-9079.28
12	-9079.28
13	-9081.09
14	-9081.09
15	-9081.09
16	-9104.92
17	-9104.92
18	-9104.92
19	-9104.92
20	-9104.92
21	-9104.92
22	-9104.92
23	-9104.92
24	-9104.92
25	-9104.92
26	-9124.17
27	-9124.17
28	-9124.17
29	-9124.17
30	-9124.17
31	-9124.17
32	-9124.17
33	-9124.17
34	-9124.17
35	-9124.17
36	-9124.17
37	-9124.17
38	-9124.17
39	-9124.17
40	-9124.17
41	-9124.17
42	-9124.17
43	-9124.17
44	-9124.84
45	-9124.84
46	-9124.84
47	-9124.84
48	-9124.84
49	-9124.84
50	-9124.84
51	-9124.84
52	-9124.84
53	-9124.84
54	-9124.84
55	-9124.84
56	-9124.84
57	-9124.84
58	-9124.84
59	-9124.84
60	-9124.84
61	-9124.84
62	-9124.84
63	-9124.84
64	-9125.29
65	-9125.29
66	-9125.29
67	-9125.29
68	-9125.29
69	-9125.54
70	-9125.77
71	-9125.77
72	-9125.77
73	-9125.77
74	-9125.77
75	-9125.77
76	-9125.77
77	-9125.77
78	-9125.77
79	-9125.77
80	-9125.77
81	-9125.77
82	-9125.77
83	-9125.77
84	-9125.77
85	-9125.77
86	-9125.77
87	-9125.77
88	-9125.77
89	-9125.77
90	-9125.77
91	-9125.77
92	-9125.77
93	-9125.77
94	-9125.77
95	-9125.77
96	-9125.77
97	-9125.77
98	-9125.77
99	-9125.77
100	-9125.77
101	-9125.77
102	-9125.77
103	-9125.77
104	-9125.77
105	-9125.77
106	-9125.77
107	-9125.77
108	-9125.77
109	-9125.77
110	-9125.77
111	-9125.77
112	-9125.77
113	-9125.77
114	-9125.77
115	-9125.77
116	-9125.77
117	-9125.77
118	-9125.77
119	-9125.77
120	-9125.77
121	-9125.77
122	-9125.77
123	-9125.77
124	-9125.77
125	-9125.77
126	-9125.77
127	-9125.77
128	-9125.77
129	-9125.77
130	-9125.77
131	-9125.77
132	-9125.77
133	-9125.77
134	-9125.77
135	-9125.77
136	-9125.77
137	-9125.77
138	-9125.77
139	-9125.77
140	-9125.77
141	-9125.77
142	-9125.77
143	-9125.77
144	-9125.77
145	-9125.77
146	-9125.77
147	-9125.77
148	-9125.77
149	-9125.77
150	-9125.77
151	-9125.91
152	-9125.91
153	-9125.91
154	-9125.91
155	-9125.91
156	-9125.91
157	-9125.91
158	-9125.91
159	-9125.91
160	-9125.91
161	-9125.91
162	-9125.91
163	-9125.91
164	-9125.91
165	-9125.91
166	-9125.91
167	-9125.91
168	-9125.91
169	-9125.91
170	-9125.91
171	-9125.91
172	-9125.91
173	-9125.91
174	-9125.91
175	-9125.91
176	-9125.91
177	-9125.91
178	-9125.91
179	-9125.91
180	-9125.91
181	-9125.91
182	-9125.91
183	-9125.91
184	-9126.73
185	-9126.73
186	-9126.73
187	-9126.73
188	-9126.73
189	-9126.73
190	-9126.73
191	-9126.73
192	-9126.73
193	-9126.73
194	-9126.73
195	-9126.73
196	-9126.73
197	-9126.73
198	-9126.75
199	-9126.75
200	-9126.75
201	-9126.75
202	-9126.75
203	-9126.75
